"","name","pos","team","overallRank","positionRank","vor","projectedPts","upside","risk","projectedCost","adp","ADPdiff","passYds","passTds","passInt","rushYds","rushTds","rec","recYds","recTds","twoPts","fumbles","projectedPts_cbs1","projectedPts_cbs2","projectedPts_espn","projectedPts_ffn","projectedPts_fp","projectedPts_fs","projectedPts_fftoday","projectedPts_fbg1","projectedPts_fbg2","projectedPts_fbg3","projectedPts_fbg4","projectedPts_fox","projectedPts_nfl","projectedPts_yahoo"
"349","Quinton Patton","WR","SF",349,151,-94.0208202987835,24.4788163603471,42.6800495298026,6.3985190308104,7,NA,NA,0,0,0,8.28549565336492,0,13.950770717866,176.499968233107,1.00004499528331,0,0,54.2,NA,0,NA,22.2,32.8,NA,25.5,7.5,16,1,2.8,39.6,NA
"350","Josh Hill","TE","NO",350,75,-94.207669399371,14.2925,23.7757884591791,4.27613880986757,7,NA,NA,0,0,0,0,0,9.15,86.3,0.94375,0,0,NA,NA,NA,NA,13.43,8.2,NA,31.8,17,NA,4.5,NA,NA,12.67
"351","Bobby Rainey","RB","TB",351,96,-94.3998040649839,25.5500556439584,38.2380844254112,3.59639217486647,7,NA,NA,0,0,0,136.500020488331,1.40000893252089,6.50005837699614,41,0,0,0.3,39.5,12.9,15.6,NA,25.64,24,34,5.1,4,15.9,26,31.8,45.6,30.41
"352","Dion Sims","TE","MIA",352,76,-94.535169399371,13.965,20.1322128458254,3.46884150220782,7,NA,NA,0,0,0,0,0,9.8,91.65,0.8,0,0,NA,NA,NA,NA,17.36,12,NA,5.7,15,15.2,3.5,NA,NA,20.5
"353","John Kuhn","RB","GB",353,97,-94.7702880046699,25.1795717042724,36.4735214119699,4.71694358076192,7,NA,NA,0,0,0,37.5000484088812,1.49993362670168,9.825,76.3,0.79999418386237,0,0,38.2,14.1,NA,NA,21.64,NA,8.1,5.9,21.5,8.9,30.5,NA,NA,28.73
"354","Ronnie Brown","RB",NA,354,98,-94.8998597089424,25.05,60.476049737446,10.5918938695127,7,NA,NA,0,0,0,152.5,1,0,38,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,50.1,NA
"355","De'Anthony Thomas","RB","KC",355,99,-95.0830277548795,24.8668319540629,36.5459127865132,4.81070360205242,7,NA,NA,0,0,0,42.325,0.700025475666609,12.5,113.344738141486,0.849950880985771,0,0,33.8,9.4,34.7,NA,22.88,2.4,14.9,24.8,28,21.6,0.9,NA,NA,26.83
"356","Nick Toon","WR","NO",356,152,-95.0996318167647,23.4000048423658,40.5047130960732,6.13157047007776,7,NA,NA,0,0,0,0,0,13.6500059252232,174,1.00000080706097,0,0,NA,NA,NA,NA,18.08,59.6,8.8,40.8,28,28.4,6,11,22.5,NA
"357","Michael Egnew","TE","MIA",357,77,-95.450169399371,13.05,17.4023556839946,3.02701523786299,7,NA,NA,0,0,0,0,0,6.65,70.5,1,0,0,NA,NA,NA,NA,9.15,4.1,NA,NA,16,11.2,12,NA,NA,NA
"358","Charles Johnson","WR","CLE",358,153,-95.7996366591306,22.7,33.9675137748603,4.71050776327966,7,NA,NA,0,0,0,0,0,14.9000676871062,185,0.7,0,0,NA,34.1,NA,NA,18.74,11.9,6.4,28.5,31.5,NA,NA,NA,NA,NA
"359","Dwayne Harris","WR","DAL",359,154,-95.9492503093211,22.5503863498095,34.954127004234,4.98712175153402,7,NA,NA,0,0,0,7.49995197030941,0,14,158.0000451089,1.00006444031476,0,0,NA,18.4,NA,NA,18.3,34.5,NA,25.7,22.5,22.1,18,2.9,44,3.76
"360","Joel Dreessen","TE","DEN",360,78,-96.1001679386759,12.4000014606951,19.2708395949162,3.64013880273851,7,NA,NA,0,0,0,1,0,8.75006948676188,63.000014606951,1,0,0,NA,NA,NA,NA,16.05,15.4,NA,0,2,12.3,11.5,NA,NA,NA
"361","Taylor Thompson","TE","TEN",361,79,-96.150169399371,12.35,21.5963407176389,4.21845397510953,7,NA,NA,0,0,0,0,0,9,93.5,0.5,0,0,NA,NA,NA,NA,6.79,2.5,NA,5.4,20,19.3,24.5,NA,NA,NA
"362","Mikel Leshoure","RB","DET",362,100,-96.1522079337147,23.7976517752277,44.7911604256307,7.07829740164599,7,NA,NA,0,0,0,118.999996742147,1.49998803710453,5.03764405427232,46.4999663985302,0,0,0.876136380733622,43.2,NA,0,NA,19.38,67.4,11.5,3.5,8.5,19.8,4,NA,43,23.19
"363","Jalen Saunders","WR","NYJ",363,155,-96.374635526286,22.1250011328446,38.1352419961171,5.86512281307579,7,NA,NA,0,0,0,0,0,10.125,131.250011328446,1.5,0,0,45.4,35,NA,NA,32.75,NA,10.4,15,2.5,14.3,2.5,NA,NA,NA
"364","Jeff Janis","WR","GB",364,156,-96.5921366591306,21.9075,36.7798980917672,5.58811543656204,7,NA,NA,0,0,0,0,0,10.125,165.075,0.9,0,0,37.1,NA,NA,NA,28.13,NA,NA,NA,NA,14.1,3.5,NA,NA,NA
"365","DuJuan Harris","RB","GB",365,101,-96.5993794207481,23.3504802881943,38.6548646999314,5.6932823367537,7,NA,NA,0,0,0,147.500055457351,1.00008026608139,4.25352943251501,25.9999314597087,0,0,0,31.5,41.4,0,NA,27.64,44.7,NA,9.2,21.5,12.5,18.5,3.2,NA,NA
"366","Rhett Ellison","TE","MIN",366,80,-97.0175193790413,11.4826500203296,16.9500860869752,3.29848111973652,7,NA,NA,0,0,0,0,0,8.5000156602379,77,0.697108336721604,0,0.2,NA,NA,NA,NA,18,10.3,NA,5.2,4,12.6,4.5,NA,NA,14.4
"367","Josh Morgan","WR","CHI",367,157,-97.2719825294641,21.2276541296665,33.5852325166217,4.97588356562134,7,NA,NA,0,0,0,3.75297229726694,0,11.0000185501299,148.528314098022,0.999920915022932,0,0,47.3,20.6,0,NA,22.65,10.6,11.4,17.4,2,21.8,23,24.3,32.1,15.6
"368","Jon Baldwin","WR","SF",368,158,-97.2822250147904,21.2174116443401,38.0244467359745,6.05910205550471,7,NA,NA,0,0,0,0,0,9.50004428801732,152.172963828091,1.00001921025517,0,0,39.2,NA,NA,NA,29.7,NA,NA,6,0,2,1,24.8,36.3,NA
"369","Johnathan Franklin","RB",NA,369,102,-97.6796151113587,22.2702445975837,35.4824397217862,5.18393967516309,7,NA,NA,0,0,0,128.200051828784,0.900039584101369,5.90205437697076,44.5000191009707,0,0,0.2,NA,NA,29.2,NA,20.5,NA,11.8,0,0,22.6,0,NA,35.4,17.42
"370","A.C. Leonard","TE","MIN",370,81,-97.850169399371,10.65,21.0444696834423,4.49796552159137,7,NA,NA,0,0,0,0,0,6.5,76.5,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,18,3.3,NA,NA,NA,NA
"371","Joseph Randle","RB","DAL",371,103,-98.0003395553103,21.9495201536321,31.769616855927,4.35813464457353,7,NA,NA,0,0,0,123,0.999920025605344,5.50006666683555,36.5,0,0,0,31,18,31.7,NA,24.9,27.8,19.3,3,9,19,21.5,3.5,NA,25.55
"372","Alfred Blue","RB","HOU",372,104,-98.0825239583503,21.8673357505921,34.5984921962747,5.0668309975185,7,NA,NA,0,0,0,120.5,1,5.49994885775405,38.173357505921,0,0,0,34,25,NA,NA,29.5,9.5,NA,27.5,8,3.3,0.5,NA,NA,26.66
"373","Justin Forsett","RB","BAL",373,105,-99.3515376688841,20.5983220400582,34.4813656544823,5.34725747703184,7,NA,NA,0,0,0,165.509987148167,0,6.25527683971858,40.4732332524152,0,0,0,42,28.7,0,NA,26.66,34.5,NA,28.3,14.5,16.2,4.5,NA,NA,NA
"374","Weston Dressler","WR","KC",374,159,-99.3996366591306,19.1,31.4177668430605,4.9661914608724,7,NA,NA,0,0,0,0,0,11,143,0.8,0,0,NA,33.1,NA,NA,25.13,NA,NA,NA,10.5,16.9,1.5,NA,NA,NA
"375","Jackie Battle","RB","TEN",375,106,-99.4590955022665,20.4907642066758,35.0893467101626,5.52145513897297,7,NA,NA,0,0,0,123.447575801335,1,2.99996768297719,21.4600662654234,0,0,0,47,5.4,NA,NA,26.2,20.5,NA,30,4.5,17,1,13.9,NA,NA
"376","Kevin Norwood","WR","SEA",376,160,-99.6496366591306,18.85,30.0267616061183,4.68841418338821,7,NA,NA,0,0,0,0,0,9.99996404331852,143.5,0.75,0,0,37.1,NA,NA,NA,24.7,NA,NA,8.5,7,16.1,17,NA,NA,NA
"377","Darius Johnson","WR","ATL",377,161,-99.65460441142,18.8450322477106,27.8778146065886,4.16646327641688,7,NA,NA,0,0,0,0,0,13,142.525,0.765422041285096,0,0,NA,21.6,NA,NA,24.85,29.5,NA,22.9,9,6.9,NA,NA,NA,9.66
"378","Chris Ogbonnaya","RB","CLE",378,107,-99.9418634375348,20.0079962714075,39.1960941250882,6.6387708511824,7,NA,NA,0,0,0,82.9279206547265,0,19.0000380437924,98.1499887618818,0.65004510439626,0,1.00003264831543,47.2,17.6,0,NA,22.48,59.8,15.2,6,6.5,7.5,44.5,NA,30.5,9.67
"379","Anthony Sherman","RB","KC",379,108,-100.039147616125,19.9107120928174,24.8284850111404,3.16466584182979,7,NA,NA,0,0,0,18.05,0.567123299258417,11.5000640549818,99.5,0.79216204954449,0,0,20.2,NA,NA,NA,18.65,NA,NA,12.3,9.5,9.2,NA,17,NA,20.51
"380","Travis Benjamin","WR","CLE",380,162,-100.257734636246,18.2419020228847,29.4690877294137,4.7006899108592,7,NA,NA,0,0,0,9.91939964177461,0,9.5,132.5,0.999993676451206,0,1,NA,30,NA,NA,32.05,16.3,NA,12.4,2.5,17.1,7.5,23.1,30.8,3.16
"381","Bruce Ellington","WR","SF",381,163,-100.449631577922,18.0500050812083,34.3781468703316,5.94251566880816,7,NA,NA,0,0,0,0,0,8.76540782728073,180.500050812083,0,0,0,NA,NA,NA,NA,21.05,21.5,NA,0,0,2.9,8,NA,44.7,NA
"382","Anthony Dixon","RB","BUF",382,109,-100.59986342075,19.3499962881921,29.6526810111175,4.47562050894735,7,NA,NA,0,0,0,60.5,1.99999944321964,1.50004000549588,12.9999962887424,0,0,0,27.6,22.9,NA,NA,25.25,5.1,NA,16.3,4,13.4,1,NA,NA,NA
"383","Gerell Robinson","TE","DEN",383,82,-101.220169399371,7.28,NA,NA,7,NA,NA,0,0,0,0,0,6,72.8,0,0,0,NA,NA,NA,NA,7.28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","Jared Abbrederis","WR","GB",384,164,-101.234636659131,17.265,30.4193459231794,5.1698563098598,7,NA,NA,0,0,0,0,0,11.149997577252,172.65,0,0,0,38.7,NA,NA,NA,29.03,NA,NA,17.2,5.5,14.1,6,NA,NA,NA
"385","Mickey Shuler","TE",NA,385,83,-101.325169399371,7.175,7.42248737341529,2.02768665739162,7,NA,NA,0,0,0,0,0,3.9,41.75,0.5,0,0,NA,NA,NA,NA,7.35,NA,NA,NA,NA,NA,7,NA,NA,NA
"386","Zach Sudfeld","TE","NYJ",386,84,-101.375169399371,7.125,15.1056275860152,3.91031660956978,7,NA,NA,0,0,0,0,0,5.99991392220689,71.25,0,0,0,NA,NA,NA,NA,15.75,1.5,NA,20.6,3,4.5,3.5,NA,NA,NA
"387","Arthur Lynch","TE","MIA",387,85,-101.580074352613,6.92009504675814,12.8566344427362,3.41268414130193,7,NA,NA,0,0,0,0,0,6.16819170393765,69.2009504675814,0,0,0,NA,NA,NA,NA,14.1,NA,NA,5,0,4.2,NA,NA,NA,NA
"388","James Casey","TE","PHI",388,86,-101.700169399371,6.8,13.6847657912234,3.64352948537394,7,NA,NA,0,0,0,0,0,6.5,68,0,0,0,NA,NA,NA,NA,13.2,3.8,NA,17.6,2,3.9,NA,NA,NA,NA
"389","David Paulson","TE","PIT",389,87,-101.722669399371,6.7775,13.0030667173665,3.4830477293508,7,NA,NA,0,0,0,0,0,6.35,67.775,0,0,0,NA,NA,NA,NA,11.01,5.7,13.6,17,1.5,4.1,1,NA,NA,NA
"390","James Hanna","TE","DAL",390,88,-101.750169399371,6.75,11.9897200943053,3.24304375556993,7,NA,NA,0,0,0,0,0,8.49993809644807,67.5,0,0,0,NA,NA,NA,NA,16.7,7.5,NA,9.9,3.5,12,3,NA,NA,NA
"391","Marion Grice","RB","SD",391,110,-101.762934280631,18.1869254283113,36.1896980322346,6.35020388395861,7,NA,NA,0,0,0,74.3690258717155,1.00000348995859,4.49996039657112,47.5000190138817,0,0,0,20.6,NA,0,NA,10.3,1,NA,NA,35,7.3,2.5,NA,49.4,NA
"392","Dennis Johnson","RB","HOU",392,111,-101.979862174053,17.9699975348892,27.6742626078384,4.32993547983309,7,NA,NA,0,0,0,135.7,0,6.00004779160682,43.9999753488924,0,0,0,22.2,14,25.9,NA,18.52,33.3,12.4,8.8,12,28.5,18,21.5,41.9,NA
"393","Ryan Taylor","TE","GB",393,89,-102.232084750805,6.26808464856608,12.1102132560744,3.38969987187249,7,NA,NA,0,0,0,0,0,0,62.6808464856608,0,0,0,NA,NA,NA,NA,6.7,NA,NA,0,0,1.5,0,NA,NA,14.46
"394","Bear Pascoe","TE","ATL",394,90,-102.250171266067,6.24999813330368,11.9665020182553,3.35911658243026,7,NA,NA,0,0,0,1,0,8,61.4999813330368,0,0,0,NA,NA,NA,NA,15.8,7.7,NA,NA,0,3.3,2.5,NA,NA,9.15
"395","Crockett Gillmore","TE","BAL",395,91,-102.400163569954,6.10000582941698,12.0485980998621,3.41561840886436,7,NA,NA,0,0,0,0,0,6,61.0000582941698,0,0,0,NA,NA,NA,NA,16.35,0,NA,9,5,3.2,2,NA,NA,NA
"396","Chris Gragg","TE","BUF",396,92,-102.452669399371,6.0475,8.62665199241921,2.59532949451729,7,NA,NA,0,0,0,0,0,5.15,60.475,0,0,0,NA,NA,NA,NA,8.59,NA,NA,NA,7,2.5,6,NA,NA,NA
"397","Chase Ford","TE","MIN",397,93,-102.486185708476,6.01398369089543,10.7089810284879,3.11043121406321,7,NA,NA,0,0,0,0,0,5.1405000688895,70.1398369089543,0,0,0.5,NA,NA,NA,NA,8.5,11.6,NA,NA,0,2.1,6,NA,NA,NA
"398","Virgil Green","TE","DEN",398,94,-102.606987835659,5.8931815637122,13.4521497472674,3.80766379339618,7,NA,NA,0,0,0,2,0,8.25891689180082,56.931815637122,0,0,0,NA,NA,NA,NA,19.55,5.6,NA,NA,2,0,0,NA,NA,9.75
"399","Damian Williams","WR","MIA",399,165,-102.831801566103,15.6678350930276,30.3788472192471,5.54882608653756,7,NA,NA,0,0,0,0,0,11.6882981310281,156.678350930276,0,0,0,45.5,25.1,NA,NA,30.78,8.5,17.2,7.1,0,3.4,12.5,NA,NA,NA
"400","Juron Criner","WR","OAK",400,166,-102.849636659131,15.65,29.7411303789704,5.39791611825866,7,NA,NA,0,0,0,0,0,10,126.5,0.5,0,0,43.2,NA,NA,NA,24.35,16.3,NA,8.4,5.5,2.9,7,NA,29,NA
"401","Allen Reisner","TE","MIN",401,95,-102.870169399371,5.63,NA,NA,7,NA,NA,0,0,0,0,0,4.5,56.3,0,0,0,NA,NA,NA,NA,5.63,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","Larry Donnell","TE","NYG",402,96,-102.910167851581,5.59000154778959,10.8355345680523,3.24445891011471,7,NA,NA,0,0,0,0,0,5.29383686908771,55.9000154778959,0,0,0,NA,NA,NA,NA,9.25,0,NA,NA,3,1.6,12,NA,NA,11.18
"403","Josh Boyce","WR","NE",403,167,-103.012223424315,15.487413234816,25.125422480621,4.31380552469731,7,NA,NA,0,0,0,0,0,7.99993040603484,105.491013999564,0.823051972476603,0,0,NA,24.7,0,NA,18.45,14,NA,5.2,5,4.4,0,NA,26.1,9.95
"404","D.J. Williams","TE","NE",404,97,-103.208122600075,5.29204679929598,11.3264827022339,3.43651700753083,7,NA,NA,0,0,0,0,0,4.96078040757193,52.9204679929598,0,0,0,NA,NA,NA,NA,7.85,0,15.5,0,4,1.4,NA,NA,NA,NA
"405","Theo Riddick","RB","DET",405,112,-103.210188219309,16.7396714896332,25.074903721769,3.99664497160834,7,NA,NA,0,0,0,73.9,0.999945473169967,4.50000977633104,33.4999865061338,0,0,0,18.4,18.8,23.3,NA,19.62,12.2,NA,13.8,31.5,4.7,9,2.6,NA,17.11
"406","Cory Harkey","TE","STL",406,98,-103.250169399371,5.25,11.5398330661473,3.49869334675921,7,NA,NA,0,0,0,0,0,5,52.5,0,0,0,NA,NA,NA,NA,18.15,NA,NA,6.9,0.5,3.6,3,NA,NA,8.95
"407","Craig Stevens","TE","TEN",407,99,-103.275169399371,5.225,9.79354827416033,3.07964723915813,7,NA,NA,0,0,0,0,0,5.75,52.25,0,0,0,NA,NA,NA,NA,7.1,15.8,NA,6.8,3.5,3.1,2.5,NA,NA,7.89
"408","Willis McGahee","RB",NA,408,113,-103.349859708942,16.6,40.0759451353934,7.68264559042033,7,NA,NA,0,0,0,92.5,1,0,13.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,33.2,NA
"409","Lee Smith","TE","BUF",409,100,-103.350169399371,5.15,7.65582654361124,2.57747844275984,7,NA,NA,0,0,0,0,0,4.99998248355557,51.5,0,0,0,NA,NA,NA,NA,6.45,4,NA,6.5,0,3.8,4,NA,NA,7.45
"410","Fendi Onobun","TE","CHI",410,101,-103.510705310844,4.98946408852685,8.89544241241277,2.91834484459306,7,NA,NA,0,0,0,0,0,4.62945844590041,49.8946408852685,0,0,0,NA,NA,NA,NA,8.9,NA,NA,NA,0,1.6,4.5,NA,NA,NA
"411","Jacoby Ford","WR","NYJ",411,168,-103.606481604241,14.89315505489,24.4318505165929,4.28962762290392,7,NA,NA,0,0,0,33.9315505488999,0,12.4999393495999,135,0,0,1,NA,25.6,NA,NA,23.63,6.8,24.9,NA,7.5,28.1,13.5,2.3,18.5,NA
"412","Jed Collins","RB","DET",412,114,-103.792216059896,16.1576436490463,26.6500542849478,4.5218092080597,7,NA,NA,0,0,0,43.4999362871663,0.5,6.49994395653254,46.25,0.697108336721604,0,0,27.7,10.3,NA,NA,19,NA,NA,NA,1,1.5,NA,5.7,NA,21.61
"413","Matt Spaeth","TE","PIT",413,102,-104.027669399371,4.4725,9.86339311445039,3.2798467680412,7,NA,NA,0,0,0,0,0,4,44.725,0,0,0,NA,NA,NA,NA,13.3,10,NA,7.7,0.5,3.5,1,NA,NA,12.89
"414","John Phillips","TE","SD",414,103,-104.050169399371,4.45,6.80125852824964,2.53984892003447,7,NA,NA,0,0,0,0,0,4.00005293770471,44.5,0,0,0,NA,NA,NA,NA,7.25,6.9,NA,3.9,2,2.4,2.5,NA,NA,NA
"415","Bruce Miller","RB","SF",415,115,-104.224606404183,15.7252533047595,24.0801927120802,4.00144267567885,7,NA,NA,0,0,0,17.8314075441834,0.697108336721604,11.5,97.5946253001154,0,0,0,23.5,8.3,NA,NA,15.9,NA,NA,11.6,8.5,6.7,0,NA,NA,23.99
"416","Daniel Fells","TE","NYG",416,104,-104.710169399371,3.79,7.12116095878499,2.77840578247597,7,NA,NA,0,0,0,0,0,3.65,37.9,0,0,0,NA,NA,NA,NA,2.63,NA,NA,NA,NA,1.9,8,NA,NA,NA
"417","LaRod Stephens-Howling","RB",NA,417,116,-104.749859708942,15.2,36.696046148071,7.20063995838135,7,NA,NA,0,0,0,105.5,0.5,0,16.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,30.4,NA
"418","MarQueis Gray","TE","CLE",418,105,-104.800169399371,3.7,5.54056513060527,2.41552081264824,7,NA,NA,0,0,0,0,0,3.50001063885961,37,0,0,0,NA,NA,NA,NA,4.13,NA,NA,4.9,5.5,1,2.5,NA,NA,NA
"419","Teddy Bridgewater","QB","MIN",419,30,-104.852542579034,168.142682663716,237.261669837266,12.7188385215003,8,123.3,-295.7,2526.950863644,15.2066206734385,10.9999950300149,134.499979003093,1.5,0,0,0,0,2.60591872304645,248.34,219.38,107.1,NA,178.176,128.5,82.2,152.36,195.2,162.58,169.1,0,148.9,253.84
"420","Dante Rosario","TE","CHI",420,106,-104.875160224477,3.62500917489367,8.24760765049878,3.09280573950387,7,NA,NA,0,0,0,0,0,3.99992609469155,36.2500917489367,0,0,0,NA,NA,NA,NA,7.25,1.3,NA,3,0,12.6,3.5,NA,NA,NA
"421","Dion Lewis","RB","CLE",421,117,-104.89416862357,15.055691085372,30.8345960479536,5.80880417877182,7,NA,NA,0,0,0,84.5000102375303,0.684280968060233,3.62839722338875,25.000042532576,0,0,0,24.9,NA,0,NA,13.64,2.7,16.6,52.1,28.5,3.4,3.5,2.7,NA,8.63
"422","Andrew Szczerba","TE","ATL",422,107,-105.270169399371,3.23,NA,NA,7,NA,NA,0,0,0,0,0,3,32.3,0,0,0,NA,NA,NA,NA,3.23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","Michael Ford","RB","CHI",423,118,-105.302276712315,14.6475829966273,22.173246422532,3.79955576320675,7,NA,NA,0,0,0,84,0.75005312874867,2.49996181283766,17.4726422413525,0,0,0,20.1,9.5,NA,NA,14.8,1.6,NA,23.4,11.5,15.4,0.4,17.7,NA,8.29
"424","Niles Paul","TE","WAS",424,108,-105.400169399371,3.1,4.81697408250678,2.38543262045534,7,NA,NA,0,0,0,0,0,3.00003315494192,31,0,0,0,NA,NA,NA,NA,5.7,4.7,NA,3.1,2.5,3,0.8,NA,NA,NA
"425","Weslye Saunders","TE","IND",425,109,-105.504777856475,2.99539154289551,6.13952231837756,2.73287335769544,7,NA,NA,0,0,0,0,0,2.97108336721604,29.9539154289551,0,0,0,NA,NA,NA,NA,6.83,NA,NA,NA,0,0.5,1.5,NA,NA,NA
"426","Antone Smith","RB","ATL",426,119,-105.667230236803,14.2826294721393,19.3123621798596,3.19192240865313,7,NA,NA,0,0,0,57,0.999982295945578,3.50001525656326,25.8273569646585,0,0,0,4.1,15.1,NA,NA,9.6,15,NA,11.1,8.5,20.1,5.5,NA,NA,10.17
"427","Jeremy Ross","WR","DET",427,169,-105.674633190262,12.8250034688689,31.8853181367356,6.60766208470664,7,NA,NA,0,0,0,0,0,8.25000833413459,128.250034688689,0,0,0,NA,49.8,NA,NA,28.15,NA,NA,3.9,0,4.3,3,NA,NA,0
"428","Lavelle Hawkins","WR","TB",428,170,-105.699636659131,12.8,14.0727922061358,2.27729671684037,7,NA,NA,0,0,0,0,0,10.15,128,0,0,0,NA,NA,NA,NA,13.7,NA,11.9,NA,NA,NA,NA,NA,NA,NA
"429","David Johnson","TE","SD",429,110,-105.719613896817,2.78055550255364,4.75812471752438,2.44887440326036,7,NA,NA,0,0,0,0,0,3.48838972200176,27.8055550255364,0,0,0,NA,NA,NA,NA,5.03,NA,NA,3.2,1,1.6,0,NA,NA,NA
"430","Myles White","WR","GB",430,171,-105.732277356085,12.7673593030458,26.0280840192896,5.1957541853145,7,NA,NA,0,0,0,0,0,9.84324099088981,137.673593030458,0,0,0.5,NA,NA,NA,NA,17.39,3.3,30.1,NA,0,NA,0,NA,NA,NA
"431","Jake Ballard","TE","ARI",431,111,-105.775169399371,2.725,8.68348694440683,3.41802726336009,7,NA,NA,0,0,0,0,0,2.75,27.25,0,0,0,NA,NA,NA,NA,13.54,NA,NA,NA,3,1.9,0.5,NA,NA,NA
"432","Jeff King","TE","ARI",432,112,-105.800169399371,2.7,6.51837661840736,2.89701824374763,7,NA,NA,0,0,0,0,0,3.5,27,0,0,0,NA,NA,NA,NA,NA,5.4,NA,NA,0,NA,NA,NA,NA,NA
"433","Garrett Celek","TE","SF",433,113,-105.800171248289,2.69999815108168,5.06764466185984,2.54383856795443,7,NA,NA,0,0,0,0,0,2.50003997360399,26.9999815108168,0,0,0,NA,NA,NA,NA,5.85,0.3,NA,4.4,0,2.1,1,NA,NA,NA
"434","Daryl Richardson","RB","NYJ",434,120,-105.849854491332,14.1000052176108,27.6010654453384,5.25426377133677,7,NA,NA,0,0,0,90.0000286810134,0,6.36610932832745,61.0000234950945,0,0,0.5,24.7,14.2,0,NA,13.01,11.9,6.7,28.5,8,11.3,1,NA,46.3,NA
"435","Kevin Brock","TE","CIN",435,114,-106.069953531138,2.43021586823252,5.00489222329801,2.59423990235867,7,NA,NA,0,0,0,0,0,0.5,24.3021586823252,0,0,0,NA,NA,NA,NA,5.55,NA,NA,NA,0,0.4,1,NA,NA,NA
"436","Nick Kasa","TE","OAK",436,115,-106.100169399371,2.4,6.85226534099964,3.05133820468093,7,NA,NA,0,0,0,0,0,3.00003502016108,24,0,0,0,NA,NA,NA,NA,12.3,0.1,NA,4,2,2.8,0.8,NA,NA,NA
"437","LaVon Brazill","WR","IND",437,172,-106.129761506658,12.3698751524722,26.9386774368057,5.51420515629851,7,NA,NA,0,0,0,0,0,2.5,143.698751524722,0,0,1,NA,NA,NA,NA,NA,NA,NA,0,18,0,5.5,NA,34,NA
"438","Michael Palmer","TE","PIT",438,116,-106.217259531952,2.28290986741934,4.76683653031957,2.57214692538886,7,NA,NA,0,0,0,0,0,0.5,22.8290986741934,0,0,0,NA,NA,NA,NA,5.33,NA,NA,NA,0,0.3,1,NA,NA,NA
"439","Darren Fells","TE","ARI",439,117,-106.225169399371,2.275,4.78522907321224,2.57855023686473,7,NA,NA,0,0,0,0,0,2.4,22.75,0,0,0,NA,NA,NA,NA,4.05,NA,NA,NA,NA,NA,0.5,NA,NA,NA
"440","Konrad Reuland","TE","NYJ",440,118,-106.283881038254,2.21628836111715,4.30813762273552,2.47669583580138,7,NA,NA,0,0,0,0,0,2.57686669377283,22.1628836111715,0,0,0,NA,NA,NA,NA,4.7,NA,NA,NA,2,0.6,0,NA,NA,NA
"441","Erik Lorig","RB","NO",441,121,-106.352203644188,13.5976560647544,21.1268271125303,3.80040969237576,7,NA,NA,0,0,0,20.9765606475436,0,7.75,64,0.85,0,0,16.9,14.1,NA,NA,15.5,NA,NA,NA,NA,1.1,3,NA,NA,18.65
"442","Matthew Mulligan","TE","CHI",442,119,-106.358386878025,2.14178252134611,3.87977705528458,2.39055004111314,7,NA,NA,0,0,0,0,0,2.63610747744915,21.4178252134611,0,0,0,NA,NA,NA,NA,4.05,0,NA,NA,1.5,0.9,NA,NA,NA,NA
"443","Brandon Barden","TE","JAC",443,120,-106.410169399371,2.09,3.4,2.28635493966544,7,NA,NA,0,0,0,0,0,1.75962132881567,20.9,0,0,0,NA,NA,NA,NA,3.08,NA,NA,NA,2,1.1,0,NA,NA,NA
"444","Chandler Jones","WR","CLE",444,173,-106.499636659131,12,NA,NA,7,NA,NA,0,0,0,0,0,12,120,0,0,0,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA
"445","Tommy Bohanon","RB","NYJ",445,122,-106.566929261603,13.3829304473398,19.0465583440489,3.34624394382812,7,NA,NA,0,0,0,29.25,0.732155074556634,8.5,60.65,0,0,0,19.8,6.1,NA,NA,12.95,NA,NA,6,9.5,6.4,NA,NA,NA,17.24
"446","Brad Smelley","TE","HOU",446,121,-106.674693839157,1.82547556021363,3.29244522588501,2.32456914321691,7,NA,NA,0,0,0,0,0,2.6504815147915,18.2547556021363,0,0,0,NA,NA,NA,NA,0.9,NA,NA,3.5,0.5,2.5,0,NA,NA,NA
"447","Rob Blanchflower","TE","PIT",447,122,-106.900169399371,1.6,2.16568542494924,2.10515184825502,7,NA,NA,0,0,0,0,0,1.5,16,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,1.2,NA,NA,NA,NA
"448","Armon Binns","WR","MIA",448,174,-106.949636659131,11.55,NA,NA,7,NA,NA,0,0,0,0,0,9,115.5,0,0,0,NA,NA,NA,NA,11.55,NA,NA,NA,NA,NA,NA,NA,NA,NA
